date,shift,machine_id,output_units,target_units,downtime_minutes,employees_present,quality_good_units,quality_total_units,unit_price,material_cost_per_unit,labor_cost,material_cost,downtime_cost,total_cost,revenue,profit
2025-03-31,2,3,42,119,49,2,36,42,162.31378537478253,47.803364955957235,320,2007.7413281502038,408.3333333333333,2736.0746614835375,6817.178985740866,4081.1043242573282
2025-03-31,3,3,34,94,35,2,32,34,123.5682534575885,65.68301415560768,320,2233.222481290661,291.6666666666667,2844.8891479573276,4201.320617558009,1356.4314696006813
2025-03-31,1,4,39,103,17,2,34,39,186.65956885955035,59.6787627207149,320,2327.4717461078812,141.66666666666666,2789.1384127745478,7279.723185522464,4490.584772747916
2025-03-31,2,4,52,95,34,3,45,52,170.03478888665694,67.94340672089749,480,3533.057149486669,283.3333333333333,4296.390482820002,8841.809022106161,4545.418539286159
2025-03-31,3,4,36,93,14,2,30,36,181.4625056025917,76.80815207754983,320,2765.093474791794,116.66666666666667,3201.7601414584606,6532.650201693301,3330.8900602348403
2025-03-31,1,5,50,96,57,3,46,50,139.4190494599908,72.41015642764478,480,3620.507821382239,475.0,4575.507821382239,6970.952472999539,2395.4446516173
2025-03-31,2,5,41,118,55,2,35,41,149.03124894098283,72.33925009348727,320,2965.909253832978,458.3333333333333,3744.2425871663113,6110.281206580296,2366.038619413985
2025-03-31,3,5,65,118,39,3,63,65,133.3299859870525,54.59640120195647,480,3548.76607812717,325.0,4353.76607812717,8666.449089158414,4312.683011031244
2025-04-01,1,1,73,96,18,4,67,73,179.39550847155908,54.32413828662114,640,3965.6620949233434,150.0,4755.662094923344,13095.872118423813,8340.21002350047
2025-04-01,2,1,94,99,24,5,88,94,123.8845160403607,77.46405858779919,800,7281.621507253123,200.0,8281.621507253123,11645.144507793906,3363.523000540783
2025-04-01,3,1,102,106,15,5,98,102,146.06727916549931,45.35438716801244,800,4626.147491137269,125.0,5551.147491137269,14898.86247488093,9347.714983743663
2025-04-01,1,2,93,95,6,5,81,93,154.41086239394684,57.585618600998345,800,5355.462529892846,50.0,6205.462529892846,14360.210202637056,8154.74767274421
2025-04-01,2,2,67,91,34,4,60,67,196.55179182347663,48.867423861515576,640,3274.1173987215434,283.3333333333333,4197.450732054876,13168.970052172934,8971.519320118057
2025-04-01,3,2,71,96,31,4,65,71,145.77646127041342,67.97600743584721,640,4826.296527945152,258.33333333333337,5724.629861278485,10350.128750199352,4625.498888920867
2025-04-01,1,3,79,81,8,5,71,79,102.11498233494163,50.9466488991973,800,4024.7852630365865,66.66666666666667,4891.451929703254,8067.083604460388,3175.6316747571345
2025-04-01,2,3,62,85,38,4,58,62,156.37371014453996,40.24896164129554,640,2495.435621760323,316.66666666666663,3452.1022884269896,9695.170028961476,6243.067740534487
2025-04-01,3,3,81,113,46,4,80,81,185.25426448755002,39.909819321083404,640,3232.6953650077558,383.33333333333337,4256.028698341089,15005.595423491552,10749.566725150464
2025-04-01,1,4,62,86,45,4,61,62,142.88843893947103,39.44928299855876,640,2445.855545910643,375.0,3460.855545910643,8859.083214247205,5398.227668336562
2025-04-01,2,4,98,108,41,5,83,98,151.92069746034602,41.71850453389378,800,4088.4134443215903,341.6666666666667,5230.080110988257,14888.22835111391,9658.148240125654
2025-04-01,3,4,74,103,44,4,67,74,173.47592888493784,46.07665044191704,640,3409.672132701861,366.66666666666663,4416.338799368527,12837.2187374854,8420.879938116872
2025-04-01,1,5,87,97,45,5,77,87,170.23987210805987,62.94509032874286,800,5476.222858600629,375.0,6651.222858600629,14810.868873401208,8159.64601480058
2025-04-01,2,5,83,87,19,5,79,83,152.8068080932079,40.10404680432604,800,3328.6358847590614,158.33333333333331,4286.969218092395,12682.965071736257,8395.99585364386
2025-04-01,3,5,79,107,34,4,77,79,180.2273697147478,69.33615073667704,640,5477.555908197486,283.3333333333333,6400.889241530819,14237.962207465076,7837.072965934257
2025-04-02,1,1,86,115,29,4,75,86,115.1264284462676,44.23373694232318,640,3804.101377039794,241.66666666666666,4685.768043706461,9900.872846379014,5215.104802672553
2025-04-02,2,1,85,116,36,4,84,85,153.96617889031523,33.87418132777413,640,2879.305412860801,300.0,3819.305412860801,13087.125205676795,9267.819792815993
2025-04-02,3,1,62,81,19,4,55,62,141.04987136973793,76.65964585245092,640,4752.898042851957,158.33333333333331,5551.23137618529,8745.092024923752,3193.8606487384614
2025-04-02,1,2,89,102,58,5,77,89,146.63745945045486,48.08330415975214,800,4279.41407021794,483.3333333333333,5562.747403551273,13050.733891090482,7487.986487539209
2025-04-02,2,2,65,87,28,4,59,65,175.65391672262407,34.76244669864347,640,2259.559035411826,233.33333333333334,3132.8923687451593,11417.504586970565,8284.612218225406
2025-04-02,3,2,82,93,53,5,71,82,199.35781728192188,38.74419680974313,800,3177.024138398937,441.66666666666663,4418.690805065604,16347.341017117595,11928.65021205199
2025-04-02,1,3,44,91,186,4,43,44,106.2907476018024,39.367339566339446,640,1732.1629409189356,1550.0,3922.1629409189354,4676.792894479306,754.6299535603703
2025-04-02,2,3,66,118,144,4,65,66,172.3330303993963,36.802811721582145,640,2428.9855736244217,1200.0,4268.985573624422,11373.980006360156,7104.994432735734
2025-04-02,3,3,44,101,268,5,40,44,130.11755869973587,42.44884495806825,800,1867.749178155003,2233.3333333333335,4901.082511488336,5725.172582788378,824.0900713000419
2025-04-02,1,4,91,92,4,5,88,91,148.8950926438452,50.37039406773427,800,4583.705860163818,33.333333333333336,5417.039193497151,13549.453430589914,8132.414237092763
2025-04-02,2,4,84,114,36,4,80,84,130.2623182928755,52.99908348390504,640,4451.923012648023,300.0,5391.923012648023,10942.034736601543,5550.11172395352
2025-04-02,3,4,70,96,42,4,60,70,188.55594435856312,30.500520527956823,640,2135.0364369569775,350.0,3125.0364369569775,13198.916105099419,10073.879668142441
2025-04-02,1,5,84,91,35,5,83,84,133.16578441770176,66.15285627301648,800,5556.839926933384,291.6666666666667,6648.506593600051,11185.925891086948,4537.419297486897
2025-04-02,2,5,104,108,16,5,94,104,111.01422829189664,49.475801297270436,800,5145.483334916125,133.33333333333334,6078.816668249458,11545.47974235725,5466.663074107792
2025-04-02,3,5,105,109,16,5,102,105,136.00996307821134,34.49110647128024,800,3621.566179484425,133.33333333333334,4554.8995128177585,14281.04612321219,9726.146610394433
2025-04-03,1,1,102,106,17,5,90,102,110.09416255563988,39.95056472075942,800,4074.9576015174607,141.66666666666666,5016.624268184128,11229.604580675268,6212.9803124911405
2025-04-03,2,1,86,119,46,4,83,86,163.86726361204052,37.06218490132787,640,3187.3479015141966,383.33333333333337,4210.68123484753,14092.584670635484,9881.903435787954
2025-04-03,3,1,88,97,43,5,82,88,195.50631871262365,60.5463193741739,800,5328.076104927303,358.3333333333333,6486.409438260636,17204.55604671088,10718.146608450244
2025-04-03,1,2,65,86,22,4,56,65,152.17118013669182,43.13348676652423,640,2803.6766398240748,183.33333333333331,3627.0099731574082,9891.126708884967,6264.116735727559
2025-04-03,2,2,98,108,41,5,93,98,133.72124904062858,50.1130206841771,800,4911.076027049356,341.6666666666667,6052.742693716023,13104.6824059816,7051.939712265578
2025-04-03,3,2,101,103,7,5,90,101,112.33184910752922,50.048516334417585,800,5054.9001497761765,58.333333333333336,5913.2334831095095,11345.516759860451,5432.283276750942
2025-04-03,1,3,78,106,35,4,66,78,180.3170511632731,37.6706441194544,640,2938.3102413174433,291.6666666666667,3869.97690798411,14064.729990735303,10194.753082751193
2025-04-03,2,3,106,118,46,5,98,106,178.05727258209401,48.080365921269475,800,5096.518787654564,383.33333333333337,6279.852120987897,18874.070893701966,12594.21877271407
2025-04-03,3,3,89,119,27,4,88,89,137.92833917275445,32.36124382473774,640,2880.150700401659,225.0,3745.150700401659,12275.622186375145,8530.471485973487
2025-04-03,1,4,116,117,3,5,115,116,135.49312009680162,55.158958352567225,800,6398.4391688977985,25.0,7223.4391688977985,15717.201931228989,8493.76276233119
2025-04-03,2,4,88,117,27,4,76,88,150.11627314574903,49.18862289887046,640,4328.5988151006,225.0,5193.5988151006,13210.232036825915,8016.633221725315
2025-04-03,3,4,95,99,18,5,91,95,165.07243843338003,73.34107428442445,800,6967.402057020323,150.0,7917.402057020323,15681.881651171103,7764.47959415078
2025-04-03,1,5,65,86,22,4,61,65,109.48491932531562,57.20630009815504,640,3718.409506380078,183.33333333333331,4541.742839713411,7116.519756145515,2574.7769164321044
2025-04-03,2,5,63,88,47,4,54,63,116.92030516772519,39.37636114560833,640,2480.7107521733246,391.6666666666667,3512.377418839991,7365.979225566687,3853.601806726696
2025-04-03,3,5,92,104,51,5,89,92,155.6838694690241,74.5936565004205,800,6862.6163980386855,425.0,8087.6163980386855,14322.915991150217,6235.299593111532
2025-04-04,1,1,72,94,15,4,68,72,111.56056106115122,49.43154728035513,640,3559.0714041855695,125.0,4324.07140418557,8032.360396402888,3708.288992217318
2025-04-04,2,1,73,98,27,4,72,73,183.629131310246,40.7731453637865,640,2976.439611556414,225.0,3841.439611556414,13404.926585647958,9563.486974091544
2025-04-04,3,1,85,89,18,5,77,85,115.661281489265,78.73800406680976,800,6692.73034567883,150.0,7642.73034567883,9831.208926587524,2188.4785809086934
2025-04-04,1,2,81,90,47,5,79,81,198.14214249220254,34.86883645540021,800,2824.375752887417,391.6666666666667,4016.0424195540836,16049.513541868406,12033.471122314322
2025-04-04,2,2,86,119,43,4,83,86,135.00068684731787,76.41862759903958,640,6572.001973517404,358.3333333333333,7570.335306850737,11610.059068869337,4039.7237620186006
2025-04-04,3,2,61,81,28,4,60,61,159.08662673951144,62.63640618886121,640,3820.8207775205337,233.33333333333334,4694.154110853867,9704.284231110198,5010.130120256331
2025-04-04,1,3,103,116,53,5,87,103,184.36805296649777,39.74713844850799,800,4093.955260196323,441.66666666666663,5335.621926862989,18989.90945554927,13654.28752868628
2025-04-04,2,3,86,119,44,4,83,86,106.24442749739241,49.19735044520776,640,4230.972138287867,366.66666666666663,5237.638804954534,9137.020764775747,3899.381959821213
2025-04-04,3,3,89,119,31,4,75,89,143.21162368019293,78.32953851116584,640,6971.32892749376,258.33333333333337,7869.662260827093,12745.83450753717,4876.172246710078
2025-04-04,1,4,111,113,8,5,96,111,196.4432179567981,65.89352902759643,800,7314.181722063204,66.66666666666667,8180.848388729871,21805.19719320459,13624.348804474717
2025-04-04,2,4,71,99,49,4,62,71,135.0186524331961,34.16288290253161,640,2425.564686079744,408.3333333333333,3473.8980194130777,9586.324322756924,6112.426303343846
2025-04-04,3,4,95,103,33,5,85,95,178.29236142575724,52.13274241302166,800,4952.610529237058,275.0,6027.610529237058,16937.77433544694,10910.163806209881
2025-04-04,1,5,102,114,48,5,91,102,156.56035277480433,55.19565126903,800,5629.95642944106,400.0,6829.95642944106,15969.155983030041,9139.19955358898
2025-04-04,2,5,98,107,39,5,97,98,180.8799444501151,48.08841559612829,800,4712.664728420573,325.0,5837.664728420573,17726.234556111278,11888.569827690706
2025-04-04,3,5,71,95,28,4,60,71,193.34131270234548,66.17672866655442,640,4698.547735325365,233.33333333333334,5571.881068658698,13727.23320186653,8155.352133207832
2025-04-05,1,1,70,100,57,4,63,70,102.92994431034184,60.905148278084845,640,4263.360379465939,475.0,5378.360379465939,7205.096101723929,1826.7357222579894
2025-04-05,2,1,92,92,0,5,86,92,142.6297717403426,52.116772902510775,800,4794.743107030991,0.0,5594.743107030991,13121.939000111519,7527.195893080528
2025-04-05,3,1,63,88,48,4,55,63,168.25992797813055,73.57442708786942,640,4635.188906535774,400.0,5675.188906535774,10600.375462622225,4925.186556086452
2025-04-05,1,2,101,104,10,5,90,101,126.72586851470618,51.07555912551453,800,5158.6314716769675,83.33333333333333,6041.964805010301,12799.312719985324,6757.347914975024
2025-04-05,2,2,85,93,38,5,79,85,141.44340469683314,68.122226096955,800,5790.3892182411755,316.66666666666663,6907.0558849078425,12022.689399230818,5115.633514322975
2025-04-05,3,2,106,109,11,5,92,106,164.52376445533315,62.54858726092723,800,6630.150249658286,91.66666666666666,7521.816916324953,17439.519032265314,9917.702115940361
2025-04-05,1,3,101,102,3,5,100,101,186.8203075778979,50.70657572895492,800,5121.364148624447,25.0,5946.364148624447,18868.851065367686,12922.486916743239
2025-04-05,2,3,78,112,57,4,76,78,117.533424137686,30.50572158304179,640,2379.44628347726,475.0,3494.44628347726,9167.607082739507,5673.160799262247
2025-04-05,3,3,107,118,41,5,105,107,144.75002478104284,77.75114598058343,800,8319.372619922427,341.6666666666667,9461.039286589094,15488.252651571584,6027.21336498249
2025-04-05,1,4,82,113,44,4,75,82,120.9058128780866,72.42411049668698,640,5938.777060728332,366.66666666666663,6945.443727394999,9914.276656003101,2968.8329286081025
2025-04-05,2,4,76,96,1,4,65,76,158.2144802814742,47.83852451746256,640,3635.7278633271544,8.333333333333334,4284.061196660487,12024.30050139204,7740.239304731552
2025-04-05,3,4,80,110,39,4,68,80,183.0202884345762,63.200611403380115,640,5056.048912270409,325.0,6021.048912270409,14641.623074766096,8620.574162495686
2025-04-05,1,5,83,88,22,5,80,83,152.57703366832254,65.90508689780113,800,5470.122212517494,183.33333333333331,6453.455545850827,12663.89379447077,6210.438248619944
2025-04-05,2,5,101,110,36,5,94,101,188.98363940883107,60.026738410320746,800,6062.700579442396,300.0,7162.700579442396,19087.34758029194,11924.647000849542
2025-04-05,3,5,78,107,42,4,68,78,124.66564468447778,52.98073758664632,640,4132.497531758413,350.0,5122.497531758413,9723.920285389268,4601.4227536308545
2025-04-06,1,1,87,117,31,4,86,87,174.26359896816905,43.98834654435204,640,3826.9861493586277,258.33333333333337,4725.319482691961,15160.933110230708,10435.613627538747
2025-04-06,2,1,79,101,7,4,70,79,175.0160832954601,64.6700426714522,640,5108.933371044724,58.333333333333336,5807.266704378057,13826.270580341348,8019.003875963292
2025-04-06,3,1,82,91,47,5,79,82,132.95304137739967,52.03015570295874,800,4266.472767642616,391.6666666666667,5458.139434309283,10902.149392946772,5444.009958637489
2025-04-06,1,2,96,108,49,5,81,96,166.03358305141276,56.13547270338005,800,5389.005379524485,408.3333333333333,6597.338712857818,15939.223972935626,9341.885260077808
2025-04-06,2,2,80,87,37,5,72,80,129.92484192601603,67.40528339437446,800,5392.422671549957,308.33333333333337,6500.75600488329,10393.987354081282,3893.231349197992
2025-04-06,3,2,100,110,43,5,96,100,118.95190432373768,36.280780657811796,800,3628.0780657811797,358.3333333333333,4786.411399114512,11895.190432373767,7108.779033259255
2025-04-06,1,3,107,118,41,5,101,107,177.4928472305955,66.76256081533967,800,7143.594007241344,341.6666666666667,8285.260673908011,18991.734653673717,10706.473979765706
2025-04-06,2,3,87,94,31,5,82,87,188.74416907524878,36.86516875708022,800,3207.2696818659792,258.33333333333337,4265.603015199313,16420.742709546645,12155.139694347332
2025-04-06,3,3,104,113,37,5,93,104,110.29050883420007,66.50650938882124,800,6916.676976437409,308.33333333333337,8025.010309770742,11470.212918756806,3445.2026089860638
2025-04-06,1,4,74,95,7,4,71,74,118.08745244253363,66.73809056776722,640,4938.618702014774,58.333333333333336,5636.952035348107,8738.471480747488,3101.5194453993818
2025-04-06,2,4,63,89,55,4,57,63,177.46526197930177,58.107237691379254,640,3660.755974556893,458.3333333333333,4759.089307890225,11180.311504696012,6421.222196805787
2025-04-06,3,4,64,84,22,4,63,64,112.6137658016152,56.47668075112287,640,3614.5075680718637,183.33333333333331,4437.840901405197,7207.281011303373,2769.440109898176
2025-04-06,1,5,79,101,7,4,70,79,103.24865966901649,59.76384205520273,640,4721.343522361016,58.333333333333336,5419.676855694349,8156.644113852302,2736.9672581579534
2025-04-06,2,5,110,113,10,5,100,110,143.09878726571907,44.40822614419757,800,4884.904875861733,83.33333333333333,5768.238209195066,15740.866599229097,9972.628390034031
2025-04-06,3,5,81,113,49,4,77,81,143.03431736890724,46.014937124837125,640,3727.2099071118073,408.3333333333333,4775.54324044514,11585.779706881487,6810.236466436347
2025-04-07,1,1,30,86,53,2,29,30,140.57144241809476,32.054118247777765,320,961.623547433333,441.66666666666663,1723.2902140999995,4217.143272542843,2493.8530584428436
2025-04-07,2,1,61,113,48,3,51,61,194.81985067430674,54.337552417615775,480,3314.590697474562,400.0,4194.590697474562,11884.010891132712,7689.420193658149
2025-04-07,3,1,52,97,44,3,46,52,107.05500637098946,76.70164955653198,480,3988.4857769396626,366.66666666666663,4835.152443606329,5566.860331291452,731.7078876851228
2025-04-07,1,2,65,115,22,3,64,65,144.90833926761132,69.82258847689047,480,4538.468250997881,183.33333333333331,5201.801584331214,9419.042052394736,4217.240468063522
2025-04-07,2,2,41,113,35,2,34,41,111.70644129818626,56.40888607115086,320,2312.764328917185,291.6666666666667,2924.4309955838517,4579.964093225637,1655.5330976417854
2025-04-07,3,2,36,100,39,2,32,36,148.2493060527663,61.12876989163908,320,2200.635716099007,325.0,2845.635716099007,5336.975017899586,2491.3393018005795
2025-04-07,1,3,53,98,46,3,52,53,149.1330431912131,77.52517807945674,480,4108.834438211207,383.33333333333337,4972.16777154454,7904.051289134294,2931.883517589754
2025-04-07,2,3,42,118,48,2,38,42,106.5798217795239,65.29926330254092,320,2742.569058706719,400.0,3462.569058706719,4476.352514740003,1013.7834560332844
2025-04-07,3,3,43,80,48,3,40,43,113.06343815573598,48.59183922832097,480,2089.449086817802,400.0,2969.449086817802,4861.727840696647,1892.2787538788452
